,video_Id,comments
1609,Fx1alu8UThQ,"['Very good video', 'great explanation\nmany thanks ..', 'Thank you so much ❤️', '♥️', 'I like this even more after having rotator cuff surgery.', 'How is the deltoid divided in three distinct portions since its one unified muscle?', 'Do you have all human anatomy material', 'Visite Campos Dos Goytacazes RJ Brasil', 'Very education, this will help me out a lot when I am working out in the gym.', 'Very good']"
1610,HKEA4p5k66U,"['thank you it helped me alot.', '𝗜𝗻𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝘃𝗲 🌼', 'https://youtu.be/pJaf0Ar4y5M....', '5:00', 'foarte bine explicat', 'Thank you for your time & amazing teaching...', 'Thanku sir 🥰🥰', 'Such a great video', 'What a great demonstration 🙌🙌', 'Superior orbital fissure: lacrimal, frontal, trochlear, super / inferior occulomotor nerve, nasociliary branch of ophtahlmic nerve (trigeminal first branch), abdunce, supeiror ophthalmic vein\nInferior orbital fissure: zygomatic branch (maxillary nerve, second branch of trigemial), maxillary nerve,  inf ophthalmic vein, SNS']"
1611,DZ0IL1tHNxo,"['You are helping me in teaching anatomy', ""Being a med student just got a whole lot more enjoyable with you around, Peter, I don't think u realize how many future doctors you're helping."", 'Check out this video for easy drawing of lumbar plexus;\nhttps://youtu.be/9Q8tUXvOido', 'How could anyone in their right mind look at obvious intelligent design of life, and continue to believe in the theories of randomness, that are taught under the guise of proven science?', 'I have been in and out of really intense pain in the last 2 years. Some doctors say its SI joint disfuncion, others say its spine degeneration, chiropractors are mostly clueless and physiotherapists have not been of much help... i know it sounds hard to believe 🙄 so I have decided to learn about these nerves, muscles and ligaments in order to explain myself as clearly as possible to the next therapist. I already feel much more optimistic just through the sheer quality of these videos! Thankyou so much. Cheers from Portugal', 'thank you', 'Thank you very much', 'Can nvrs be removed from sciatic areas in that cause pain can u burn nerves', 'For a career HD mechanic, with spinal problems around L4/5, I’ve watched these clips to try & understand where/ how my problems are.\nI’ve had a Laminectomy at L4/5, which fixed the stenosis diagnosis. But only for 6-8 weeks.\nSevere pain has returned but to what feels like the left side of spine in the same area, L4/5.  From what I can gather from these explanations, I feel the pain is from the nerve impingement of L4/5 S1-2. My pain moves around the upper part of my leg, as pain, no tingling or numbness that I had pre op. Some times front of leg, others at hamstring area, rear, & into the buttock. The pain is when I stand up, but lessens when leaning forward.\nHow does one get it through to neuro surgeons that seem to think it’s hypochondria.\nThis is a very clear enlightening presentation, thank you.\nCheers.', ""You'll be stunned at how many doctors are clueless when it comes to the nerves in this area and their direct and indirect impact on bodily functions in this area of the body!""]"
1612,Wru7UCHlbFU,"['Fire 🔥 .........!', 'So smooth . \nWow \nThanks', 'Sir my lower  body workout', 'I have muscualr/neuro proble to see it ad I want appointment and how much expenses.', ""moi j'en adore trop"", 'Good explanation', 'Lot of love and respect for you.', 'Tq sir ❤️', 'This video is really helpful and channel too👍🏻🙌🏻', 'Can u explain the branches distribution and relation of musculocutaneous nerve by this type of video?']"
1613,3M6dzH1i-GI,"['perfect', 'I wish my professors watched your videos', 'If I put thumb slightly below my elbow bone, can I feel the nerve by my thumb? I have an extremely painful area just below the elbow, and I am wondering if its the muscle, or the nerve im feeling.', 'مش فاهم مش فاهم مش فاااههمممم', 'Sağ dirseğimin üstünden bıçaklandım ve radial sinirim kesildi elimi ve parmaklarımı kullanamıyorum düşük pozisyonda ameliyat oldum sinirimin dikildiğini söylediler 2 ay oldu bi iyileşme belirtisi yok çok kötü bir durum', 'What to do when it is from 8 years..', 'Sir you will give me how meet', ""Good video. It's very similar to the Median nerve. It's tiny confusing. So there is Ulnar going to 4-5 digit fingers? and both Median and Radial reaching 1-3 digit fingers? Sorry, I am confused. If anyone can enlighten me. Please."", 'Had radial nerve palsy about a month ago. Thankfully my hand movement came back very quickly and I have almost if not all of the movement of my hand back.', 'This is so good … thank you 😊']"
1614,LSls4MWv3MQ,"['♥️❤️', 'You are Outstanding 🔥🔥🤍', 'Thank you very very very very much❤️❤️❤️❤️❤️.', 'Thank you Peter \nYou are the best teacher in anatomy ❤', 'Peter is ❤️', 'Tq sir...az channel and ur channel are enough for full anatomy.... Once again tq sir.... From andhra pradesh, India...', 'Thank u very much!❣️', 'how far under the skin is the median nerve at the crease of the inner elbow IV site?', 'Thank you', 'Ulnar  lunar lumbar sensory perceptions motor neurons to my optical nerve descending to my distal  to my major proximity to my palmer ✋..\nI am laterally  rest stopping..because the green  high lightning...\n BY A CARP AH  LINCOLN  TUNNEL ♥ ON MY WAY TO GRACE  LAND WITHOUT A.ABDUCTIR  conductor ( its code  for Microsoft chips)']"
1615,EoTfDy8T5vM,"['I request u to make videos on the clinical significance of the nerves & different anatomical structures that are most of a value. that would add up a lot more complete annexure to the knowledge u r sharing. this is my small request and a piece of advise, waiting forward to see a response from u.', 'Not in medical school, but I like watching these videos because human anatomy is super fascinating to me', 'What a bad accent!', 'Nice pictures', 'Thank you sir 🥰✌️', ""I am distal for the ulnar moon that is in my light blu nail bed. It got on my last nerve  when I used my  former Robert  Palmer penatraiting his man in the hood Injury which was done  to his  RE_flexor  his branching to gain a function violated  my digital right to carry on! \nMy median life in a distal planet of the Apes...\nNow I am on to the knee bone portion of the witch Dr  song after watching my Ageing Grey  anatomy on my. Cellular level George Jetson astro phone to gain  a function or shopping  for=mor human consumption or assumption because  we are human it's a condition last I herd the philosophy  was that.. I however  disagree  we are also Neanderthals or cavemen.."", 'Dada theory class kene lge mbbs or .tar video ekhon bonaok😁', 'Thanks for beautiful explanation 👍🏻👍🏻👍🏻', 'What are the sub headings can be given for nerves and blood vessels  ..... Can you please tell me ......', 'Funverable to injury = funny bone']"
1616,Ifd4nNqB_Ws,"['Man.. u r awesome\nTy soooo much', 'many thanks for your videos.... they really are making anatomy much easier', 'شرح ابـداااع ، يارب كون قد الأمانة هاي وكمل مسيرتي بالتوفيق يارب🥺😭💕💕💕💕\n\nوكمل هالمسيرة واخلي اهلي فخورين بي🥺💕', 'Add this to playlists!', ""How come the nerve root supply of the axillary nerve is only c5-6 meanwhile the posterior cord has it's roots from c5-t1"", 'Thank you so much sir 🔥', 'punch  your enemy here lol', 'You’re just amazing ✨', 'Early intervention of Tinnitus using Dr. Gbenga herbal mixture cured me of neurological Tinnitus, am totally  cured now.', ""This tutorial is not showing the axillary nerve in 3D. You'd need to rotate it in real time...""]"
1617,bNicIEt-_SM,"['🥰🥰🥰🥰🥰', 'thank you', 'I cant thank you enough for this masterpiece 💜', 'Thank you sir 🥰✨', 'Subscribe', 'Excellent', 'Thank You! That was awesome!', 'which one is the short branch of cervical plexus?', 'Really grateful for you', 'Amazing stuff!!! Such a usefull video!!!\nKeep making these♥️♥️']"
1618,J7HfnAn_Rhc,"['great video, the information is clear and well explained, thanks', 'Fabulous..well done,,,this helps immensely, THANK YOU', 'Clavicle\nhttps://youtu.be/4zI_MgyOckA', 'Great illustrations and explanations. You do in 6 min what others take 20 min and then go away confused.', 'Thank you 🙏', 'Amazing 💞 Thank you so much 🥰', 'Very helpful and thank you!!!', 'Indeed a beautiful explanation ❤️', 'Thank youiuu', ""Call me a Fossa because I'm depressed""]"
1619,s4wkCughFik,"['nice but pronunciation is not as good as previous videos', 'U teach me more than my demonstrater.', 'Please do a video on the cervical plexus. It is desperately needed!!! You make everything extremely simple and easy to grasp like no other. I appreciate everything that you do! Please respond. Thanks in advance.']"
1620,iRsMLAEwkY4,[]
1621,xS9TKKrv3CE,"['Thanks a lot sir', 'Love this!!', 'Thanks', 'thanks', 'Great videos ! Thank you ..']"
1622,PVoOCZpu8kY,['soo goood']
1623,uBwB7BsURkc,"['Best video', 'Please make more flash cards for lower limb muscles , they are really helpful .', 'great!thank you!', 'Thank you', 'thank you ..very helpful 😃', 'thx anatomyzone ^^', 'Thank you a lot! very useful all of your videos :)']"
1624,zC8gjDLFuTE,"['Hey Anatomy zone ! \nplease make more flashcard anatomy videos( specially for muscles and nerves. they are the absolute killer). thank you and love your videos', 'Nice Video clip! Apologies for chiming in, I would appreciate your thoughts. Have you researched - Foolijaar Straightforward Finder (Sure I saw it on Google)? It is a good one of a kind guide for mastering human anatomy and physiology without the normal expense. Ive heard some decent things about it and my buddy  got cool results with it.', 'thanks for amazing videos :)', ""It's perfect for study anatomy!!! Thank you so much"", 'I need this info right now,my right arm is sore 😳', 'thanks']"
1625,lVhdVUNiECI,"['I love you videos, they are genuinely very helpful.  I request you to make more of these flashcard clips or a link of ready-made flashcards.']"
1626,9i-iNn454rw,"[""It's of great help thank you"", 'Glad to hear your voice back again.', ""that's a great help if u add each important muscle with its origin..insertion..actions and importance in clinical syndromes. truly its gonna be revolutionary and very helpful to all medicos and Docs in future. thank u so much.we will be waiting :) try it asap :) thanks a Million""]"
1627,3oTGNYnoPVE,"['Thank you very much', ""Excellent video....keep'm comin' brother....""]"
1628,J5wYSk2BNjY,"[""It's difficult to view"", 'thanq']"
1629,xbdXiKSrFyA,"['great video', 'these flash cards are great !', ""my exam is tomorrow, disappointed that I didn't found this channel sooner but it helps a lot ! Keep going and thank you so much :)"", 'Thank you for the flashcard we need more for the rest of the anatomy', ""it's great, please make flashcard for lower limb.."", 'Thank you from the bottom of my heart, your channel is helpful .\nCould you please make flashcards for skull??', 'This version was good - straight to the point and short - kindly continue.', 'Thanks AnatomyZone, I found your channel about 2 months ago and it has helped me greatly for my Anatomy exam. Keep up the great videos', 'Great']"
1630,0bBHUcGK7P0,"['Fantastic!!! Thank you so much.', 'Wow', '1. Dorsal digital vein\n2. Dorsal metacarpal vein\n3. Dorsal venous network\n4. Plamar digital vein\n5. Intercapitulum\n6. Cephalic vein\n7. Basilic vein\n8. Plamar venous network\n9. Median antebrachial network\n10. Median cubital vein', 'God damn call them arteries . Make it easy man', 'Excellent 🔥🤝', 'Impressive explanation especially with the 3d animation', 'THANK you soo much sir 🥰✌️✨', 'Precious ❤❤❤', '👍', 'cut']"
1631,lRjF5wI_IqU,"['In the comment section almost everyone is Indian haha😂', 'radial artery and ulnar artery branches anastomose with each other in superficial and deep palmar arches. \n\nulnar artery & radial artery have same name branches:\npalmar carpal, dorsal carpal & deep palmar. \n\nulnar artery terminates distally into superficial palmar arch which divides into common palmar digital arteries which in turn divides into proper palmar digital arteries. \n\ncommon palmar digital arteries anastomose with palmar metacarpal coming from deep palmar arch.\n\nradial artery on dorsal surface of hand and passes snuff box to renter palmar surface and anastomoses on deep palmar arch.\ngives off princeps pollicis & radialis indicis artery.', 'perfect, simple and clear.', 'Thank you..', 'Good explanation vedio 👍', 'Thank you 😊🤗', 'You made it so easy😭😭\nThank you very much', '👍', 'Amazing', 'Very nice 👍👍 helpful']"
1632,2ufqUOpm8O0,"['Thank you so much, Sir. For your amazing video.', ""You're great"", 'axillary artery is divided into 3 parts by pectoralis minor muscle. \n1st part: sup. thoracic.\n2nd: thoracoacromial & lat. thoracic.\n3rd: subscapular & ant, post. circumflex.\n\naxillary terminates into brachial artery at teres major. brachial artery has branches: \nprofunda brachii, humeral nutrient, sup & inf. ulnar collateral. \n\nprofunda brachii has branches: \nradial collateral, middle collateral. \n\nradial collateral anastomoses with radial recurrent.\nmiddle collateral anastomoses with interosseus recurrent. \n\nbrachial artery terminates into radial and ulnar artery. \n\nradial artery (laterally)  has branch radial recurrent.\nulnar artery (medically)  has branch 2 ulnar recurrents, common interosseus artery.', '4:39 isnt it ""medial"" artery instead of ""middle"" hmm?', 'bruh', 'oh Sir, you are just brilliant. Could not understand it in 1 year and just mastered it in less than 10 minutes.', 'Love it..', 'Thank you so so so so sooooooo.... much!! <3 (From Bangladesh)', 'Good explanation 👌👌', '👍']"
1633,AinzrO_qnHw,"['Mahol bitha diya bete mauj kardi', 'Excellent video', 'ty', 'Beautiful  demonstration..I wish we had it during mbbs times', 'this was extremely helpful people like you are literally saving me from a mental breakdown at 4 am :)', 'Nice 😍. Im starting ultrasound vascular studies in January, hopefully will revisit this lecture again in January', 'thnk u♥️', 'The whole explanation was just waowwwww❤', 'I like , the way of the explained and grafique design ! My congratulation !', 'Thank you so much, this saves my life!']"
1634,wLcy4JXgE18,"['I’m getting emotional this was so good', 'Merci 💜', 'Good explanation 👌👌', 'Very useful', 'How anyone can deny creation is beyond me.', 'lower limb nerves,please', 'I love u , U make it more easier for me to keep thx 🙏', 'may i ask if the calcaneus has blood supply too', 'Perfect 👌', 'What a fantastic anatomy video channel! It converts high mountains of anatomy stuff in to easy plains to traverse.']"
1635,etLsLdRldgM,"['Mind blowing', 'Thank u so much', 'Good explanation 👌👌', 'Very useful', 'Great work ever \nPlzz make the pathoo n physio topics too', '2021 and still watching your perfect videos!\nthanks a bunch. i can’t describe u 🔥🔥🔥', 'just so i don’t hit a main arterie', 'hats off sir , bunch thanks', 'Just watching incase I get stabbed in my leg.', 'Special thanks to Dr. Oguku for helping me get cured from Genital Herpes, I was tested Positive last 5 months, I contacted him base on the testimonies I’m seeing about him on the Internet, I was cured too by him, kindly contact him today through his email he can help you, drogukusolutiontemple@gmail.com or WhatsApp +2348123792476\nBlood cancer\nHpv\nEnlargement\nHIV\nHepatitis....']"
1636,V6DrSg2DEes,"['Good explanation 👌👌', 'Very useful', 'Tq sooooo much ❤️', 'this was hilarious sir....thank you sooooooooooo much sir', 'thank you so much 😊 \n5/8/2021 after two days I’ve had an examination of anatomy', 'Thank you Thank you Thank you Thank you Thank you Thank you Thank you', 'thank you....', 'These anatomy zone tutorials are life saviors.....', ""Awesome illustration ! Only a little point that was missed regarding the superior lateral genicular artery anastomosing with descending branch of lateral circumflex femoral artery. Hope it's added and then the video will have perfection like all the other ones at this channel 😊"", 'Thank u so much you really had efficiently cleared thigs up and saved so much time🤗🤗🤗👏👏👏👏👏👏👏👏']"
1637,IslbAQxDUt0,"['So painful', 'Good explanation 👌👌', 'Very helpful', 'You said the femoral artery was a branch from the internal illiac artery then you said external', ""Hello. Wonderful series. Thank you! I do have one question the video didn't satisfy. That question is; on the front facing middle thigh, what is the approximate depth of the artery, or vein, beneath the outer epidermis? Thanks in advance for an answer. Blessings, Michael"", 'Tt +*^%+*^%', 'I’m really grateful for this vedio', 'لوووووووووووووووووووووووووووووووووووووووووووززززززز', ""I can't keep quiet,I had my first outbreak of Herpes virus nearly 4 years ago. Of all the horribleness, the pain and itching were unbearable. I literally freaked out as my general physician said that it had no cure. The outbreaks were not that frequent initially, but every time I fell sick, it would resurface. I had so many sores this year that I was desperate to try anything to get rid of them. Eight months ago a friend suggested that I try Dr oguku herbal remedy that's helping people get cured from HIV, HSV, COUGHING, GENITAL HERPES,Genital warts, HPV,ALS/MND, SNEEZING, HEPATITIS B, CANCER\n e.t.c. He has on countless occasions after curing patients presented lab results both positive and negative,I quickly ordered the product and started using the remedies. I'm so relieved to say that I've not had even one outbreak for 6 month now. Moreover, I'm feeling great from within. I truly endorse this herbs product Dr oguku renders to me. So if you are suffering from any deadly disease you can also contact this great man on his email: drogukusolutiontemple@gmail.com or message him on  Whats app:+2348123792476 God bless you...."", ""I can't keep quiet,I had my first outbreak of Herpes virus nearly 4 years ago. Of all the horribleness, the pain and itching were unbearable. I literally freaked out as my general physician said that it had no cure. The outbreaks were not that frequent initially, but every time I fell sick, it would resurface. I had so many sores this year that I was desperate to try anything to get rid of them. Eight months ago a friend suggested that I try Dr oguku herbal remedy that's helping people get cured from HIV, HSV, COUGHING, GENITAL HERPES,Genital warts, HPV,ALS/MND, SNEEZING, HEPATITIS B, CANCER\n e.t.c. He has on countless occasions after curing patients presented lab results both positive and negative,I quickly ordered the product and started using the remedies. I'm so relieved to say that I've not had even one outbreak for 6 month now. Moreover, I'm feeling great from within. I truly endorse this herbs product Dr oguku renders to me. So if you are suffering from any deadly disease you can also contact this great man on his email: drogukusolutiontemple@gmail.com or message him on  Whats app:+2348123792476 God bless you.....""]"
1638,4Fp2gLbwBDs,"['thanks a lot', 'Sir which app is this ?', 'Tt +*^+*^%', '+*^+*^%+*^%', 'Thank u so much', 'Vedio was awesomr', 'Soo well explained', '0:35 isnt it left?', 'Thank you so much for this great explaination 👍🏻👍🏻 appreciation to your hard work👍🏻', 'Would be nice to see the video with female pelvic anatomy. Seems every anatomy video on YouTube mentions a uterine artery, but does not show it, when that artery is so important to female pelvic surgery.']"
1639,JNczJx2ju3I,"[""Thank you Sir, it's always satisfying to watch your videos when I need it"", 'I am vet medicine student but taking this lecture tbh all reassemble', ""words can't express my gratitude....starting my vasc surg rotation tomorrow"", 'Good vedio', 'Good vedio', 'THANK YOU', 'please please please make Lower limb nerves overview', '👍', 'I am here before one day of my exam for revision....literally life saving ❤️', 'Ojalá estuviera en Español :(']"
1640,8Y4WZxDnEEM,"['My leg, tibia bone is not started healing even after the 1 month of IM rod insertation through operation , what are the possible causes and what should I do?', 'This is the best of ever', 'This video is very useful thanku.. 🙏', 'pH no 📲', 'Very helpful!!!', 'Synovial joint with load bearing design. Hinged to include fore aft range of motion within limits of ligament control. The incredible human knee just one aspect of the marvelous design of our skeleton system', 'So nice man thanks alot', 'V nicely expained 🥇 tks 🙏', 'watching with a broken fibula', 'Thank you']"
1641,oi0cOvuhsa8,"['Absolutely brilliant and thank you so much', 'Best video😍', 'Hello! 💫My name is Elif and i make Anatomy& Medicine videos. I’ve also made a Femoral Anteversion Angle video with anatomical approach on my channel. If you’re interested in,  i am happy to welcome you in my channel!', ""thank you for your video .It's really helpful"", 'From Bangladesh 🇧🇩', ""I've learnt alot....Thanks"", 'thanks a lot for this', 'Very helpful .... thank u soo much\n.🙂🙂🙂🔥🔥', 'I think the popliteus (muscle fibers)attaches to the tibia rather than the ""popliteal fossa"" as indicated?', 'Thank you so much.I’m watching your video from Iraq']"
1642,PiM_pLLrVto,"['Good explanation 👌👌', '👏👏👏', 'Thank you Bitter, you are amazing!\nIm watching this from 2021', 'I m not The English but easily understand this wao great ...', 'Very clear voice and clear anatomical terminology sir MashAllah good', 'These ANS videos are damn good man....u should make on more and more topics 👍👍👍👍🙏🏼', 'thank you so much, !!!!', 'I found this video helpful.\nthank you sir.💚', 'Wow so clearly explained...grateful to anatomyzone team', 'Thank you']"
1643,0NBS71TuaCo,"[""Thank you so much Peter sir, I really couldn't understand ans, but now it's so clear because of you, so clear and your diagram based teaching helped me alot, thanks once again!🙌"", 'wonderful explanation, thank you so much', 'Thank You Peter for making it easy for me...May God bless you.', ""Thank you 😊\nIt's helpful"", 'Thanks you so much. Highly appreciate your service!', 'Thank you so much for your effort😍', 'I run away from all those adds that disturb me while I was my lectures,', ""If anyone who doesn't believe in ALLAH(GOD) should be taught the organization of neurons........Then he will start to believe in ALLAH that an organized structure of human can never be created without a creater..."", 'Honestly,.....by far the most informative video i ve ever watched for sympathetic nervous system....!!', 'explanation was really great...😌']"
1644,zDT4f0TKj3k,"['This is the single best video on the internet for the sympathetic nervous system', 'Wonderful explanation', ""Hi at 2:13 you stated that the ventral root was the dorsal root ganglion is that correct? I'm kind of confused why wouldn't it be called ventral root ganglion since it is in the ventral root?"", 'Thanks 💚', 'this video is so helpful that the professor recommended it. wish i did watch it earlier :(', 'Thank you so much. This was so clear.', 'Fall in love wd this lecture 😂😂 its makes my concepts crystal clear ...', 'Thank u so much im crying :’)', 'I am listening it after 7 years u have uploaded it this is stunning thank u so much', 'this is incredible man, every thing that i wanted']"
1645,eeQ6c5nu-ck,"['Now why did evolution ""choose"" to use 2 neurons for the autonomic and only 1 neuron for the somatic nervous system - why that design? What\'s the benefit?', 'Whatever comes from Peter taste like hot pizza:))', 'Perfect information ❤️', 'Good explanation 👌👌', 'Best lecture', 'Ever best vedio love u for this helpul vedio each and every thing has become  crystal  clear', '👍👍👍👍👍👍👍👍❤❤❤', 'Thanks to Almighty that i have found that \nVideo and thanks to you for such an phenomenal video', ""I DON'T USUALLY COMMENT AT ALL BUT THIS CHANNEL COMPELLED ME TO DO SO\n*LITERALLY THE PRESTIGIOUS AND  AN UNPARALLELED SOURCE OF LEARNING ANATOMY OUT THERE*\none minute of silence for those who haven't discovered this channel yet like GEEZ!!!"", 'Thanks a lot❤❤']"
1646,NGGU-fGGycA,"['An eagle\'s parasymphathetic nervous system is responsible for the ""fight AND flight"" response', 'Absolutely amazing!', 'This man is LEGEND.', '6 years ago and still the best ! I can’t tell you how helpful this is for me 💙💙', 'Thank U so much', 'Very nice exxplaination', 'https://youtu.be/8Cpwg6fUYJ4 support to me also', 'Pls make videos on ear!', 'Well played', 'Thank you for videos']"
1647,i-XwPjN3ZtI,"['So good god bless u', 'Wow ..! How did these diverse individuals become so cooperative and so organised?', 'un un unu nun u n uh  un un un uun un u uj', ""Fantastic thanks, You've helped. The staff of the New Zealand Hospitals immensely. They'll learn."", 'Hope you guys start a med school channel. I’d pay for it.', ""Thanks. It's easy to understand."", 'Who is here in 2020  ? Click like button 😜', 'Very thankful to you🌹', 'superb', 'Super duper']"
1648,64MgiEDWyRg,"['Are glial cells. To nerons more common and easier to convert into nerons because of recent  discovery', 'I got parkinson now ill be 65 april.1 my syptons are getting harder to deal with quickly i have 3 children and devorced question what do you know about turning glieal cells of the brain into neurons human trials  i was into cbs in my 4yr honorably dis charged duty at a young age 17 yrs', 'You sure made a difficult subject easy to understand. Thank you!!!', 'SOOOOOO HELPFUL 😇💪🏻🙏🏻👉🏻', 'Tysm', 'Thx❤️', 'Thank you so much sirrrrrrrr\nYou will have my prayersssssss🥰🥰🥰🥰', '🙋\u200d♀️🙋\u200d♀️❤', '土木ふうかちゃんのとこから来た人🤚', 'An excellent presentation, thank you.']"
1649,X4uuCgElLK8,"['Thank youuuu', 'Best', ""The video is misleading. pseudo-unipolar nerouns has dendrites and in this video it says it doesn't."", 'easy to learn. thank youuu', 'amazing explanation', 'You’re legend', 'Thanks for helping with my quiz!', 'Amazing !!!', 'شكرا 👍', ""It's really helpful and have cleared my concepts thank you""]"
1650,03GUyBNKBPc,"['knowledge of self , male and female on their way to each other https://www.youtube.com/watch?v=0RURvk7ePpY', ""If the cell body has organelles and chromosomal DNA, then why don't they undergo mitosis according to physiology"", 'superb', 'Gleeal?', 'Merci beaucoup !', 'Your  voice is not loud enough to hear clearly even with my earpiece . Except this everything is super good ..thank you for making good videos for med stud', 'This gr8, m8!', 'Wow this is very nice, if you mind please can you tell me what is neurofilament?', 'Plz make the difference between neurilemma and Schwann cells', 'very informative! thank you so much!']"
1651,yZ2ZWCHaQ9Q,"['I cannot get the videos and 3D part on this website to work...', 'Thank you so so so much for all the videos! It helped so much in surviving my anatomy courses!', 'Gracias mil.', 'This is awesome! Thank you so, so much!! :)\xa0', 'If it would load fully and stop buffering every 2 minutes, I would give it 5 stars.', ""you're amazing! thank you so much :)\xa0\nkeep up the good work\xa0"", 'Registered!!!!!!!! You are the best!', 'Gracias, buena presentación \xa0!', 'thank you Anatomy zone! your videos and website are extremely helping me through medical school!', 'Awesome!\nLoooved the music btw ;)']"
1652,-JRQ-0Z_Kxc,"['Nicely explained 👌', 'this is awesome', 'Thank you so much 💕💕💕💕', '03:25 spinocerebellar', 'Thank you, I understood the functionning much better thanks to this video, fiu!', 'G=gracilis\nG=ground ( lower limb is on the ground so...)', 'Ascending tracts: https://youtu.be/WWJf1_1Wog0 Spinocerebellar tract for unconscious proprioception, Posterior Column tract for discriminant (fine) touch and conscious proprioception, Spinothalamic tract for crude touch, pressure, temperature and sensation  Descending tract: https://youtu.be/pGCtu_kMEJE Corticospinal tract: Anterior and lateral.', 'THANK YOU', 'Good class sir thank uu', 'thank you']"
1653,qUtUNc_0pLI,"['فنان يسطا.', 'Anatomical Proof of the Compound Pivot Ipsilateral rotation from spinal chord.', 'speechless...This is amazingly incredible...no other explanation can equal this one👍', 'Holy shit I feel so smart', 'i am a vet i just wanted to give a seminar on pain management in animals and i love these videos', 'you are amazing', 'Thank you for the amazing content.👏👏👏', 'Visit my beautiful channel 💕', 'Awesome video, thanks', 'The first order neuron carries sensory information to the dorsal horn , but your illustration shows ventral horn']"
1654,lEoinU_M-_Q,"['genius 🔥', 'What about the veins??!!!!', 'Today am 2nd class\nI.ll come 2 see my comment after a period if am a life ♥️', 'Thank you so much, very helpful', 'Awesome 👍✨', 'Thank you!', 'Awesome as always 😊', 'thanks dave', 'thank you', ""Clear, easy to understand, and straight to the point. Best explanation I've found so far.""]"
1655,4H_2JRRzha4,"['You are a wonderful teacher, thank you !', 'I’ve subscribed n liked your video...awesome content, very well explained', 'I think your voice was low to understand. You should increase your voice while explaining.', 'Thanks a lot for presenting such a colourful and clear video it is really a very helpful but I think if there some improvement in the volume will make it as ""The Best"".', '👍👍👍❤️', 'In so many lectures I learned nothing\nBut in these few video I covered My whole Weeks Course!!!\nAppreciated bro 👍👏👏', 'sus', 'thank you ^-^', 'I am a malayalee(INDIA).this class is very helpful and well understood.thank you sir....', 'This channel is amazing..No words for your efforts💓..ur videos always give me satisfaction🖤']"
1656,xXWsQrl1N7s,"['Thank you so much 💗', '\U0001fac0\U0001fac0\U0001fac0\U0001fac0\U0001fac0\U0001fac0\U0001fac0\U0001fac0\U0001fac0', 'Thank you', 'thank you so much for such simple yet complete explanation and model !', 'attack on titan', 'nice explanation .....', 'Thank you so much .', 'there are 7 cervical vertebrae.. but the video says 8..', 'なぜおすすめに出てきた?!', 'Love this Channel']"
1657,9hhfM7rQHiM,"['Thank you so much sir ...', ""If you could highlight the arteries when you name them, that would be helpful.  Because I've watched this video like 5 times and I still have no idea what's going on"", 'Thank you sir 😊', 'What chu talkin’ bout Willis ?!', 'geez scientist huh, can you name it easily?', 'All smart!', 'Job well done man! God bless you abundantly', 'Thank you, great video!', ""I'm a 1st year MBBS student now. Want to have notification on this comment when i become a Doctor and in middle journey also.🙃✌"", 'Thank yoy soooooooooo much...\nThis is the first time I could understand tha blood supply of brain.... You are the best🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷']"
1658,39OKrzU3i1w,"['If a man ""injaculates,"" in other words, has an orgasm but withholds the ejaculation, can you please tell me what happens to the sperm, the prostatic fluid and the fluid from the seminal vesicles? Thank you...', 'Plz increase the volume of your videos they appear quiet slow in volume.', ""I feel bad that I can't like this video more than 1 time\nIt's so good"", 'is it possible to open vas deferens in to blader just like ureter, in order to avoid pregnancy ?', 'Thank you!!', 'Thank you for all your videos. I read my lecture notes and watch your videos to go along. Amazing help.', 'thankuuuuuuuuu', 'great illustration and explanation. thanx', 'And people still believe that this level of detailed and perfect structure came as a result of Evolution', 'garet video thank a lot']"
1659,FXpZTjtClVk,"['1st diagram after exiting software is difficult. Spotting and (lacking ability to) read each of those terms to reference is where I am at a loss. Thanks.', 'Thankyou so much!! Great video as always', ""So I have been living in my dad's balls for the whole time!😐😐😐"", 'I love you bro\nNo homoo', 'plzz help me i have this problem what i can so tell me plzz', ""Well explained, I'm soo grateful"", ""Pfft he ain't packing"", 'So nice and simple explanation', 'Can u tell me about anatomy app that you use in this video? Thanks in advance', 'I like this video too']"
